,songid,week_position,year,performer,song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4427,Wet The BedChris Brown Featuring Ludacris,77,2011,Chris Brown Featuring Ludacris,Wet The Bed,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",2xRGPubKBTHX6iyrpQvtCy,https://p.scdn.co/mp3-preview/e43b2dfba5042f77b4745c74e34a39a41be2e9d5?cid=b8d3901151d34489a160e3cf0ab1fa94,F.A.M.E. (Expanded Edition),False,266306.0,64.0,0.58,0.66,6.0,-7.405,False,0.0429,0.0166,0.0,0.174,0.41100000000000003,123.801,4.0
4428,What About LoveAustin Mahone,66,2013,Austin Mahone,What About Love,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'teen pop', 'viral pop']",52vS7mJ0a70Z4uRCfl8SjH,https://p.scdn.co/mp3-preview/21c526b012dabf0b1e75f977101c8d285cf6407f?cid=b8d3901151d34489a160e3cf0ab1fa94,The Secret,False,203344.0,54.0,0.632,0.784,2.0,-7.457000000000001,True,0.0393,0.000157,3.6e-05,0.037000000000000005,0.278,100.01899999999999,4.0
4429,What About MeLil Wayne Featuring Sosamann,24,2018,Lil Wayne Featuring Sosamann,What About Me,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",3JX0dOCIAiaR8MP3ryXWuM,,Tha Carter V,True,216961.0,64.0,0.784,0.44,10.0,-6.566,True,0.0401,0.0263,1.9e-06,0.122,0.22,118.089,4.0
4430,What About UsP!nk,13,2017,P!nk,What About Us,"['dance pop', 'pop', 'post-teen pop']",0Qh38w01QRXK6KHIv0e3hb,https://p.scdn.co/mp3-preview/b97d90c4adf9386281985180edf7c7940e8908cb?cid=b8d3901151d34489a160e3cf0ab1fa94,Beautiful Trauma,False,269600.0,77.0,0.489,0.588,1.0,-6.1770000000000005,True,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,4.0
4432,What Are You So Afraid OfXXXTENTACION,65,2018,XXXTENTACION,What Are You So Afraid Of,"['emo rap', 'miami hip hop']",57nOpVSc3j9o03Cr928ZM4,https://p.scdn.co/mp3-preview/c7f9d2dea0e1e6cff7736ae842dea61ee2c5b009?cid=b8d3901151d34489a160e3cf0ab1fa94,SKINS,False,150769.0,69.0,0.639,0.312,0.0,-9.902000000000001,True,0.0301,0.774,0.469,0.0857,0.34700000000000003,103.369,4.0
4433,What Do I Know?Ed Sheeran,83,2017,Ed Sheeran,What Do I Know?,"['pop', 'uk pop']",2pJZ1v8HezrAoZ0Fhzby92,https://p.scdn.co/mp3-preview/bad41a580c7e5f886297528f7cf9003e5a316335?cid=b8d3901151d34489a160e3cf0ab1fa94,÷ (Deluxe),False,237333.0,73.0,0.838,0.49200000000000005,1.0,-5.69,False,0.038,0.251,0.0,0.262,0.895,115.09200000000001,4.0
4434,What Do You Mean?Justin Bieber,1,2015,Justin Bieber,What Do You Mean?,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",4B0JvthVoAAuygILe3n4Bs,,Purpose (Deluxe),False,205680.0,79.0,0.8370000000000001,0.5710000000000001,5.0,-8.273,False,0.0922,0.61,0.000898,0.0849,0.8009999999999999,125.03399999999999,4.0
4435,What Do You WantJerrod Niemann,52,2011,Jerrod Niemann,What Do You Want,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",6bdDMSGOpu4u2AT4rarSDc,https://p.scdn.co/mp3-preview/2421c69080f8102da3fb1d0c99ddb564fbf7ce58?cid=b8d3901151d34489a160e3cf0ab1fa94,Judge Jerrod & The Hung Jury,False,214573.0,48.0,0.555,0.496,4.0,-10.12,True,0.14300000000000002,0.657,1.14e-06,0.106,0.5429999999999999,153.30100000000002,4.0
4436,What Doesn't Kill You (Stronger)Glee Cast,66,2012,Glee Cast,What Doesn't Kill You (Stronger),"['glee club', 'hollywood', 'post-teen pop']",379NxsaOdaBZQsAwfsb4QW,https://p.scdn.co/mp3-preview/49cc18d925f58e9c8c9bc3e6d75038d87fd4f8da?cid=b8d3901151d34489a160e3cf0ab1fa94,What Doesn't Kill You (Stronger) (Glee Cast Version),False,221026.0,46.0,0.618,0.752,0.0,-4.828,True,0.0302,0.00863,0.000175,0.127,0.679,115.95700000000001,4.0
4437,What Happens In A Small TownBrantley Gilbert + Lindsay Ell,53,2019,Brantley Gilbert + Lindsay Ell,What Happens In A Small Town,,44UTzjhEM825Sw0qC89oGK,,Fire & Brimstone,False,203560.0,57.0,0.498,0.7879999999999999,11.0,-5.361000000000001,True,0.0402,0.0009339999999999999,0.0,0.13,0.457,138.171,4.0
4438,What I Did For LoveGlee Cast,51,2010,Glee Cast,What I Did For Love,"['glee club', 'hollywood', 'post-teen pop']",3mpXZcuekTsQVBYIt4vu1T,https://p.scdn.co/mp3-preview/a101d9c91781bb74872fa7f658808aaab8152b87?cid=b8d3901151d34489a160e3cf0ab1fa94,What I Did For Love (Glee Cast Version),False,222373.0,38.0,0.281,0.40399999999999997,8.0,-7.52,True,0.033,0.462,3.61e-06,0.304,0.0859,76.084,4.0
4439,What IfColbie Caillat,77,2011,Colbie Caillat,What If,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",5qP1EhyVCDgyjqEMoJPUWA,,All Of You,False,225120.0,47.0,0.61,0.8370000000000001,4.0,-5.686,True,0.0359,0.271,1.22e-06,0.0955,0.648,121.994,4.0
4440,What IfJason Derulo,76,2010,Jason Derulo,What If,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",4IBuAtdsM6psUgfhHgoy4e,https://p.scdn.co/mp3-preview/cd728ada6c9f9bec1ecf695460fda0619eed2f6e?cid=b8d3901151d34489a160e3cf0ab1fa94,Jason Derulo,False,203240.0,41.0,0.429,0.757,1.0,-2.912,True,0.0306,0.14,0.0,0.14400000000000002,0.5379999999999999,82.51700000000001,4.0
4441,What If I Never Get Over YouLady Antebellum,47,2019,Lady Antebellum,What If I Never Get Over You,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",0qkdE1C0ufnUISKwhg8Wh6,,Ocean,False,206597.0,74.0,0.5760000000000001,0.7240000000000001,0.0,-5.147,True,0.0274,0.016,0.0,0.107,0.34,93.029,4.0
4442,What If I Never Get Over YouLady Antebellum,47,2019,Lady Antebellum,What If I Never Get Over You,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",0qkdE1C0ufnUISKwhg8Wh6,,Ocean,False,206597.0,75.0,0.5760000000000001,0.7240000000000001,0.0,-5.147,True,0.0274,0.016,0.0,0.107,0.34,93.029,4.0
4443,What IfsKane Brown Featuring Lauren Alaina,26,2017,Kane Brown Featuring Lauren Alaina,What Ifs,"['contemporary country', 'country road']",7zVCrzzEJU7u24sbJPXA5W,https://p.scdn.co/mp3-preview/9a1bc6de88d686138b641e6022a4b30c6e75de74?cid=b8d3901151d34489a160e3cf0ab1fa94,Kane Brown,False,188253.0,77.0,0.612,0.799,10.0,-4.603,True,0.0275,0.00898,0.0,0.172,0.687,125.976,4.0
4444,What Kind Of ManFlorence + The Machine,88,2015,Florence + The Machine,What Kind Of Man,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",1w9ta1CvXlJPRXh6Py2Mto,,How Bi,False,216176.0,55.0,0.313,0.635,11.0,-4.676,False,0.0431,0.0229,0.0,0.129,0.22399999999999998,114.77600000000001,4.0
4445,What Lovers DoMaroon 5 Featuring SZA,9,2017,Maroon 5 Featuring SZA,What Lovers Do,"['pop', 'pop rock']",2j5hsQvApottzvTn4pFJWF,,Red Pill Blues (Deluxe),False,199849.0,72.0,0.799,0.597,5.0,-5.131,False,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,4.0
4446,What Makes You BeautifulOne Direction,4,2012,One Direction,What Makes You Beautiful,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",4cluDES4hQEUhmXj6TXkSo,https://p.scdn.co/mp3-preview/170a9a5c3c9d418b8a3027ef538dd34b3291dfeb?cid=b8d3901151d34489a160e3cf0ab1fa94,Up All Night,False,199986.0,78.0,0.726,0.787,4.0,-2.494,True,0.0738,0.009000000000000001,0.0,0.0596,0.888,124.98899999999999,4.0
4447,What Makes You CountryLuke Bryan,54,2019,Luke Bryan,What Makes You Country,"['contemporary country', 'country', 'country road']",3bDXhWsPiFTHtrsMg5faL2,,What Makes You Country,False,235266.0,67.0,0.513,0.9490000000000001,0.0,-1.723,True,0.0461,0.0104,0.0,0.154,0.797,159.985,4.0
4448,What NowRihanna,25,2013,Rihanna,What Now,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0aUWfpD3PlSv3FTTKcT2rN,,Unapologetic (Deluxe),True,243093.0,57.0,0.551,0.7020000000000001,11.0,-4.77,True,0.0339,0.0514,0.0,0.599,0.193,90.074,3.0
4449,What She Wants TonightLuke Bryan,93,2019,Luke Bryan,What She Wants Tonight,"['contemporary country', 'country', 'country road']",5M3v6frAiTyqenNAeQVcxC,,What She Wants Tonight,False,186988.0,72.0,0.484,0.903,8.0,-3.9,False,0.0882,0.0649,0.0,0.151,0.716,169.94799999999998,4.0
4450,What The HellAvril Lavigne,11,2011,Avril Lavigne,What The Hell,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",2z4U9d5OAA4YLNXoCgioxo,https://p.scdn.co/mp3-preview/1dfc9fa0785c5ee0a9df654d7d52ac72f76b33e1?cid=b8d3901151d34489a160e3cf0ab1fa94,Goodbye Lullaby (Expanded Edition),False,220706.0,74.0,0.578,0.9259999999999999,6.0,-3.6889999999999996,False,0.0548,0.00472,0.0127,0.14,0.877,149.976,4.0
4451,What The Water Gave MeFlorence + The Machine,91,2011,Florence + The Machine,What The Water Gave Me,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",3RiOPzAvhNKuMIdPYOrKV8,,Ceremonials (Deluxe Edition),False,333466.0,50.0,0.479,0.631,0.0,-6.303,False,0.0325,0.007640000000000001,8.809999999999999e-05,0.12300000000000001,0.175,124.1,4.0
4452,What The World Needs Now Is LoveBroadway For Orlando,86,2016,Broadway For Orlando,What The World Needs Now Is Love,[],7IYU41rxDOremaBZi0vEMn,https://p.scdn.co/mp3-preview/838074879e10ce6275cb928f873ce0ff92368155?cid=b8d3901151d34489a160e3cf0ab1fa94,What the World Needs Now Is Love,False,224000.0,17.0,0.514,0.414,11.0,-7.367000000000001,False,0.0293,0.716,0.0,0.21600000000000003,0.23600000000000002,109.9,3.0
4453,What They WantRuss,83,2016,Russ,What They Want,"['hawaiian hip hop', 'pop', 'pop rap', 'rap']",3pndPhlQWjuSoXhcIIdBjv,https://p.scdn.co/mp3-preview/ddbb456112c441e4d239b7751b08604cf29ea94f?cid=b8d3901151d34489a160e3cf0ab1fa94,There's Really A Wolf,True,165853.0,73.0,0.71,0.40399999999999997,1.0,-10.04,False,0.379,0.484,0.0,0.0953,0.39799999999999996,139.553,4.0
4454,What We Ain't GotJake Owen,89,2015,Jake Owen,What We Ain't Got,"['contemporary country', 'country', 'country road', 'modern country rock']",3obQ7Qx6YZt8r1KvTv7uk3,https://p.scdn.co/mp3-preview/077bdfbf203106ba458e8a6e36ec6ec31e65db97?cid=b8d3901151d34489a160e3cf0ab1fa94,Days of Gold,False,218786.0,49.0,0.537,0.257,9.0,-10.447000000000001,True,0.0344,0.9520000000000001,3.8900000000000004e-05,0.0899,0.16899999999999998,127.98100000000001,4.0
4455,What Would Meek Do?Pusha T Featuring Kanye West,75,2018,Pusha T Featuring Kanye West,What Would Meek Do?,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",5vnuJ8EopkP5dHukpOmT3L,,DAYTONA,True,153266.0,58.0,0.6779999999999999,0.636,1.0,-3.155,True,0.0782,0.0064,8.38e-06,0.177,0.0636,83.071,4.0
4456,What You WantEvanescence,68,2011,Evanescence,What You Want,"['alternative metal', 'post-grunge']",0uOo8xRtQ6okTZMR89ppVk,,Evanescence,False,221360.0,53.0,0.5710000000000001,0.929,11.0,-2.627,False,0.0878,0.00787,0.0,0.13,0.46,121.98299999999999,4.0
4457,What's FreeMeek Mill Featuring Rick Ross & JAY-Z,20,2018,Meek Mill Featuring Rick Ross & JAY-Z,What's Free,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4iQ5gmTAzWfK8JyFC2LBox,https://p.scdn.co/mp3-preview/552d71faeeee7b50bed81dd3b0e9a9644dcdfca0?cid=b8d3901151d34489a160e3cf0ab1fa94,Championships,True,362839.0,64.0,0.511,0.718,11.0,-6.292999999999999,False,0.40399999999999997,0.000322,0.0,0.111,0.267,166.42,4.0
4458,"What's GoodTyler, The Creator",85,2019,"Tyler, The Creator",What's Good,"['hip hop', 'rap']",6bOkaEXc5CopinGazSLokx,https://p.scdn.co/mp3-preview/87940f109373e35e9eb2fa8025b20678628b6b4f?cid=b8d3901151d34489a160e3cf0ab1fa94,IGOR,True,205626.0,69.0,0.45799999999999996,0.909,1.0,-6.553,True,0.48700000000000004,0.0567,4.26e-06,0.11,0.449,118.227,4.0
4459,What's My NameChina Anne McClain,61,2017,China Anne McClain,What's My Name,"['disney', 'post-teen pop', 'social media pop']",53xAT6jud1w0NqlBjSW4VB,,Descendants 2 (Original TV Movie Soundtrack),False,190720.0,68.0,0.725,0.9329999999999999,3.0,-4.933,False,0.16399999999999998,0.11199999999999999,0.0,0.21,0.601,114.031,4.0
4460,What's My Name?Rihanna Featuring Drake,1,2010,Rihanna Featuring Drake,What's My Name?,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1pYKzfOlpHWtVUiEIu4Vn7,,Loud,False,263173.0,64.0,0.6940000000000001,0.778,2.0,-2.987,True,0.0832,0.239,0.0,0.106,0.564,99.985,4.0
4461,What's The MoveYoung Thug Featuring Lil Uzi Vert,55,2019,Young Thug Featuring Lil Uzi Vert,What's The Move,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",3pTScODwk9tggZzmuH6xDY,https://p.scdn.co/mp3-preview/f6a29aa98348ae5d594d9cce43079a9b9f09723e?cid=b8d3901151d34489a160e3cf0ab1fa94,So Much Fun,True,251080.0,73.0,0.961,0.43799999999999994,7.0,-7.877000000000001,True,0.31,0.0431,0.0,0.139,0.41200000000000003,124.01799999999999,4.0
4462,What's Wrong With ThemLil Wayne Featuring Nicki Minaj,42,2010,Lil Wayne Featuring Nicki Minaj,What's Wrong With Them,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",1lIVUZkvFCQy4wxSvNF2LE,,I Am Not A Human Being,True,211400.0,41.0,0.6920000000000001,0.8109999999999999,0.0,-5.183,True,0.285,0.08,0.0,0.151,0.406,149.78799999999998,4.0
4463,Whataya Want From MeAdam Lambert,10,2010,Adam Lambert,Whataya Want From Me,"['australian pop', 'dance pop', 'idol', 'pop', 'post-teen pop']",2rDwdvBma1O1eLzo29p2cr,https://p.scdn.co/mp3-preview/6740b9721024ca15fea15eb601f603ccf2bfc482?cid=b8d3901151d34489a160e3cf0ab1fa94,For Your Entertainment,False,227320.0,67.0,0.44,0.6829999999999999,11.0,-4.732,False,0.0489,0.0070599999999999994,0.0,0.0593,0.445,185.94799999999998,4.0
4464,Whatcha SayJason Derulo,6,2010,Jason Derulo,Whatcha Say,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",67T6l4q3zVjC5nZZPXByU8,https://p.scdn.co/mp3-preview/9c0288e332c151689bf465a3f8b52a6c9d056e3a?cid=b8d3901151d34489a160e3cf0ab1fa94,Jason Derulo,False,221253.0,68.0,0.615,0.711,11.0,-5.507000000000001,True,0.0779,0.0444,0.0,0.145,0.711,144.036,4.0
4465,Whatever It TakesImagine Dragons,12,2017,Imagine Dragons,Whatever It Takes,['modern rock'],6Qn5zhYkTa37e91HC1D7lb,,Evolve,False,201240.0,83.0,0.672,0.655,10.0,-5.021,False,0.0311,0.0362,0.0,0.11699999999999999,0.556,134.945,4.0
4466,Whatever She's GotDavid Nail,35,2013,David Nail,Whatever She's Got,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",4PJXT82AZtlDW4Q71b43oz,,I'm A Fire,False,236800.0,63.0,0.527,0.723,1.0,-6.1339999999999995,True,0.0411,0.217,0.0,0.037000000000000005,0.888,160.465,4.0
4467,Whatever You NeedMeek Mill Featuring Chris Brown & Ty Dolla $ign,51,2017,Meek Mill Featuring Chris Brown & Ty Dolla $ign,Whatever You Need,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",6yMxfx9wpiuhhdb8vHDVMu,https://p.scdn.co/mp3-preview/9b98a3841f2c64983dd2ee0c4222f86be2f21474?cid=b8d3901151d34489a160e3cf0ab1fa94,Wins & Losses,True,205373.0,62.0,0.519,0.57,1.0,-7.3660000000000005,True,0.20199999999999999,0.0254,0.0,0.0821,0.317,164.155,4.0
4468,When A Woman LovesR. Kelly,93,2011,R. Kelly,When A Woman Loves,[],67UivNNJwBPb8XS7r4fGmf,https://p.scdn.co/mp3-preview/16339d0d061bec508b3c23036a9904e229a23760?cid=b8d3901151d34489a160e3cf0ab1fa94,Love Letter,False,310560.0,42.0,0.32799999999999996,0.447,5.0,-5.647,True,0.0515,0.498,0.0,0.174,0.40399999999999997,180.33599999999998,3.0
4469,When Doves CryPrince,8,2016,Prince,When Doves Cry,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",51H2y6YrNNXcy3dfc3qSbA,https://p.scdn.co/mp3-preview/5fc1bc59898ea8d0d23cf88810828d014020ef5d?cid=b8d3901151d34489a160e3cf0ab1fa94,Purple Rain,False,352906.0,71.0,0.7290000000000001,0.9890000000000001,9.0,-4.613,False,0.049,0.0102,4.45e-05,0.44299999999999995,0.84,126.47,4.0
4470,When I Get You AloneGlee Cast,47,2011,Glee Cast,When I Get You Alone,"['glee club', 'hollywood', 'post-teen pop']",63dHVDt4TXudnl2K1eziJT,https://p.scdn.co/mp3-preview/bcbd55f5f0327bc7d7dfec6ffd77bec1897e76ea?cid=b8d3901151d34489a160e3cf0ab1fa94,Glee: The Music presents The Warblers,False,151986.0,43.0,0.738,0.763,7.0,-6.002000000000001,False,0.0615,0.21100000000000002,0.0,0.0697,0.483,108.075,4.0
4471,When I Grow UpNF,78,2019,NF,When I Grow Up,"['hip hop', 'pop rap', 'rap']",0hWzB4dR1zwcokPvccww0k,,When I Grow Up,False,196800.0,74.0,0.8170000000000001,0.8140000000000001,2.0,-3.985,True,0.185,0.32,0.0,0.152,0.247,109.994,4.0
4472,When I Look At YouMiley Cyrus,16,2010,Miley Cyrus,When I Look At You,"['dance pop', 'pop', 'post-teen pop']",7ywzEdEuVG1lsjsRCGJfLy,,The Time Of Our Lives,False,248586.0,62.0,0.465,0.569,6.0,-4.934,True,0.0276,0.135,0.0,0.109,0.198,137.87,3.0
4473,When I See This BarKenny Chesney,84,2013,Kenny Chesney,When I See This Bar,"['contemporary country', 'country', 'country road']",61w5i6NlAZXBa5FTTbDL0r,https://p.scdn.co/mp3-preview/6e46b62ad99a18edf614388d294e6cc0c0d3ba7f?cid=b8d3901151d34489a160e3cf0ab1fa94,Life on a Rock,False,362813.0,47.0,0.7120000000000001,0.726,7.0,-7.346,True,0.0248,0.0284,4.48e-05,0.10400000000000001,0.5579999999999999,111.069,4.0
4474,When I Was Your ManBruno Mars,1,2012,Bruno Mars,When I Was Your Man,['pop'],0nJW01T7XtvILxQgC5J7Wh,https://p.scdn.co/mp3-preview/d93150cf43f68c863d9f73a6f1e2b3e64e44488e?cid=b8d3901151d34489a160e3cf0ab1fa94,Unorthodox Jukebox,False,213826.0,83.0,0.612,0.28,0.0,-8.648,True,0.0434,0.932,0.0,0.08800000000000001,0.387,72.795,4.0
4475,When I Was Your ManChris Jamison,98,2014,Chris Jamison,When I Was Your Man,['deep talent show'],2KxZrZ6vNQpcmPccx9zAyk,,The Complete Season 7 Collection (The Voice Performance),False,185500.0,15.0,0.36700000000000005,0.44299999999999995,10.0,-7.2860000000000005,True,0.0303,0.807,0.0,0.0796,0.637,72.837,3.0
4476,When I'm GoneWiz Khalifa,57,2011,Wiz Khalifa,When I'm Gone,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0prF3F4FoKvxBObaeXLVHv,https://p.scdn.co/mp3-preview/b4295439cae1ca643eafaf284b336c1f4c64522c?cid=b8d3901151d34489a160e3cf0ab1fa94,Rolling Papers,True,248560.0,60.0,0.701,0.76,9.0,-6.561,True,0.0512,0.496,0.0,0.0867,0.301,91.986,4.0
4477,When It Rains It PoursLuke Combs,33,2017,Luke Combs,When It Rains It Pours,['contemporary country'],1mMLMZYXkMueg65jRRWG1l,https://p.scdn.co/mp3-preview/0a2f1abdc6a4b5e7112320dd098aa910ff0d1207?cid=b8d3901151d34489a160e3cf0ab1fa94,This One's for You,False,240760.0,78.0,0.551,0.8009999999999999,6.0,-5.069,True,0.0303,0.013000000000000001,6.03e-06,0.265,0.625,128.02700000000002,4.0
4478,When She Says BabyJason Aldean,38,2013,Jason Aldean,When She Says Baby,"['contemporary country', 'country', 'country road']",3gVRILe7XCyNakb6sy5umX,https://p.scdn.co/mp3-preview/7505789cb1e200ca90f5c09d4417bc3e919df9f7?cid=b8d3901151d34489a160e3cf0ab1fa94,Night Train,False,171120.0,61.0,0.6729999999999999,0.76,0.0,-5.126,True,0.0361,0.0682,0.00011599999999999999,0.309,0.807,113.06299999999999,4.0
4479,When The Party's OverBillie Eilish,29,2018,Billie Eilish,When The Party's Over,"['electropop', 'pop']",43zdsphuZLzwA9k4DJhU0I,,WHEN WE ALL FALL ASLEE,False,196077.0,90.0,0.36700000000000005,0.111,4.0,-14.084000000000001,True,0.0972,0.978,3.97e-05,0.0897,0.198,82.64200000000001,4.0
4480,When The Party's OverBillie Eilish,29,2018,Billie Eilish,When The Party's Over,"['electropop', 'pop']",43zdsphuZLzwA9k4DJhU0I,,WHEN WE ALL FALL ASLEE,False,196077.0,91.0,0.36700000000000005,0.111,4.0,-14.084000000000001,True,0.0972,0.978,3.97e-05,0.0897,0.198,82.64200000000001,4.0
4481,When WeTank,78,2017,Tank,When We,"['deep pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",2HWelwHQS4EdRqIycZOc3O,https://p.scdn.co/mp3-preview/11e94828acf14bdc689380ab301b0a91427ee262?cid=b8d3901151d34489a160e3cf0ab1fa94,SAVAGE,True,309120.0,65.0,0.635,0.324,6.0,-9.51,False,0.0769,0.165,4.18e-06,0.10800000000000001,0.0741,117.863,4.0
4482,When We Stand TogetherNickelback,44,2011,Nickelback,When We Stand Together,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",4bCOAuhvjsxbVBM5MM8oik,https://p.scdn.co/mp3-preview/99603aadb779a51311feaadfdc1c17088628907b?cid=b8d3901151d34489a160e3cf0ab1fa94,Here and Now (Audio Only Version),False,190786.0,68.0,0.446,0.9,10.0,-3.5410000000000004,False,0.0489,0.000102,1.89e-05,0.0404,0.88,187.96099999999998,4.0
4483,When We Were YoungAdele,14,2015,Adele,When We Were Young,"['british soul', 'pop', 'uk pop']",7IWkJwX9C0J7tHurTD7ViL,https://p.scdn.co/mp3-preview/659a35907dfd65e8da36b1f9129415b749eda99f?cid=b8d3901151d34489a160e3cf0ab1fa94,25,False,290906.0,74.0,0.381,0.594,3.0,-5.97,True,0.0486,0.348,0.0,0.0925,0.273,143.86,4.0
4484,When You're Young3 Doors Down,81,2011,3 Doors Down,When You're Young,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",6uMPJ3NmW8FfqqNwqjUHrB,,Time Of My Life,False,256013.0,49.0,0.45799999999999996,0.774,9.0,-4.356,False,0.0316,0.0234,0.0,0.10800000000000001,0.2,76.99600000000001,4.0
4485,Where Are U NowSkrillex & Diplo With Justin Bieber,8,2015,Skrillex & Diplo With Justin Bieber,Where Are U Now,"['brostep', 'complextro', 'edm', 'electro']",1CjiAOoegmUDgbhKzAqSkl,https://p.scdn.co/mp3-preview/779540cd7c595eff00627263decaf91dd7fe14d3?cid=b8d3901151d34489a160e3cf0ab1fa94,Where Are Ü Now LIVE (with Justin Bieber),False,216339.0,38.0,0.451,0.8759999999999999,7.0,-5.377999999999999,True,0.0362,0.0227,0.0999,0.10400000000000001,0.353,139.908,4.0
4486,Where Do Broken Hearts GoOne Direction,88,2014,One Direction,Where Do Broken Hearts Go,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",6HFywc5eQYRRYHYTatCb5Y,https://p.scdn.co/mp3-preview/b6c4226239663648d07c4595a626d3da310013d4?cid=b8d3901151d34489a160e3cf0ab1fa94,FOUR (Deluxe),False,229040.0,66.0,0.565,0.862,4.0,-3.715,True,0.0326,0.0014,0.0,0.105,0.647,122.994,4.0
4487,Where Have You BeenRihanna,5,2011,Rihanna,Where Have You Been,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",5WQQIDU3HRaMyPkob8mpFb,,Talk That Talk,False,242680.0,68.0,0.7190000000000001,0.847,0.0,-6.34,False,0.0916,0.00201,0.0204,0.221,0.444,127.963,4.0
4488,Where I Come FromMontgomery Gentry,71,2012,Montgomery Gentry,Where I Come From,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",10ps1I1sIMRNZW11eceN7W,https://p.scdn.co/mp3-preview/799b068fe6d091259163e09821f33d60668af2a7?cid=b8d3901151d34489a160e3cf0ab1fa94,Rebels on the Run,False,201840.0,63.0,0.62,0.852,1.0,-4.203,True,0.0308,0.0108,4.94e-06,0.27899999999999997,0.479,90.038,4.0
4490,Where Them Girls AtDavid Guetta Featuring Flo Rida & Nicki Minaj,14,2011,David Guetta Featuring Flo Rida & Nicki Minaj,Where Them Girls At,"['dance pop', 'edm', 'pop']",63rbP24OzfaQCJjsHWZXnY,https://p.scdn.co/mp3-preview/bc72db4bc587f1093bcfd42faae08e08e0449712?cid=b8d3901151d34489a160e3cf0ab1fa94,Nothing but the Beat 2.0,True,210093.0,61.0,0.662,0.873,0.0,-3.116,False,0.0395,0.0292,0.0,0.22399999999999998,0.5920000000000001,129.90200000000002,4.0
